id,title,date,guid,name,objectType,physicalDescription,place,setName,topic
ld1-1643398986850-1643398997960-0,drug jar,,http://n2t.net/ark:/65665/ng49ca746ad-f350-704b-e053-15f76fa0b4fa,,['drug jar'],"['glass (overall material)', 'paper (overall material)', 'overall: 2 1/8 in x 1 5/8 in; 5.3975 cm x 4.1275 cm']",,"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643399414441-1643399463414-0,"Aloin, Belladonna and Podophyllin, 1000 Tablet Triturates, No. 220",,http://n2t.net/ark:/65665/ng49ca746a8-7320-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Aloin Belladonna & Podophyllin', 'pharmaceutical', 'Aloin Belladonna & Podophyllin; Pharmaceuticals; Drugs; Non-Liquid']","['aloin, 1/8 gr. (drug active ingredients)', 'belladonna, extract, 1/8 gr. (drug active ingredients)', 'podophyllin, 1/8 gr. (drug active ingredients)', 'glass (overall material)', 'wood (lid material)', 'cork (lid material)', 'paper (label material)', 'overall: 5 3/4 in x 2 in x 1 3/8 in; 14.605 cm x 5.08 cm x 3.4925 cm']","['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998227-0,Morphine Sulphate,,http://n2t.net/ark:/65665/ng49ca746a9-a634-704b-e053-15f76fa0b4fa,,"['Pharmaceutical', 'pharmaceutical', 'Pharmaceutical; Pharmaceutical; Flakes']","['morphine sulphate (overall material)', 'white (overall color)', 'average spatial: 7.4 cm x 3.8 cm; 2 15/16 in x 1 1/2 in', 'overall: 3 in x 1 1/2 in; 7.62 cm x 3.81 cm']","['United States: New Jersey, Rahway']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785346-0,"Tonic N. F. V. (Aitken), 100 Soluble Gelatin-Coated Pills",ca 1928,http://n2t.net/ark:/65665/ng49ca746a5-6684-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 1/4 in x 1 1/2 in x 1 in; 8.255 cm x 3.81 cm x 2.54 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399443917-1,"Chenopodium, Oil",,http://n2t.net/ark:/65665/ng49ca746a5-567a-704b-e053-15f76fa0b4fa,,"['Chenopodium, Oil', 'pharmaceutical', 'Chenopodium, Oil; Pharmaceuticals; Drugs; Liquid']",['overall: 3 1/4 in x 1 5/8 in; 8.255 cm x 4.1275 cm'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399076030-1,Syrup Codamine,,http://n2t.net/ark:/65665/ng49ca746a6-7888-704b-e053-15f76fa0b4fa,['C.H. Finley and Co.'],"['otc preparation', 'pharmaceutical']",['overall: 5 1/8 in x 2 1/8 in x 1 3/8 in; 13.0175 cm x 5.3975 cm x 3.4925 cm'],"['United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398789771-1,"Thorazine Spansule, 200 mg.",,http://n2t.net/ark:/65665/ng49ca746a5-6687-704b-e053-15f76fa0b4fa,"['Smith, Kline & French Laboratories']","['Hydrochloride Chlorpromazine', 'pharmaceutical', 'Hydrochloride Chlorpromazine; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 2 7/8 in x 1 3/4 in; 7.3025 cm x 4.445 cm'],,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399166921-1,"Valerian, Tincture",,http://n2t.net/ark:/65665/ng49ca746b2-81b6-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Pharmaceutical', 'pharmaceutical', 'Pharmaceutical; Drugs']","['valerian (overall material)', 'alcohol (overall material)', 'overall: 8 3/8 in x 2 in x 3 1/4 in; 21.2725 cm x 5.08 cm x 8.255 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399444172-0,Medicated Toilet Powder,,http://n2t.net/ark:/65665/ng49ca746a5-7ac7-704b-e053-15f76fa0b4fa,,"['fragrance', 'powder, body and baby, medicated', 'Patent Medicines; Pharmaceuticals; Drugs']",['overall: 4 in x 2 1/8 in; 10.16 cm x 5.3975 cm'],,"['Medicine and Science: Medicine', 'Health & Medicine', 'Beauty and Hygiene Products: Fragrance', 'Beauty and Health', 'Beauty and Hygiene Products: Babies', 'Beauty and Hygiene Products: Skin']",
ld1-1643399134763-1643399179051-0,"Opium, U.S.P., Powdered Extract, 1 Oz. No. 48",1918-1938,http://n2t.net/ark:/65665/ng49ca746a8-a0d8-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Pharmaceutical', 'pharmaceutical']","['opium (overall active ingredients)', 'glass; steel; paint; paper (overall material)', 'overall: 7.6 cm x 4.5 cm; 3 in x 1 3/4 in', 'overall: 3 in x 1 3/4 in; 7.62 cm x 4.445 cm']","['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398912743-1643398928584-0,Adrenalin Chloride,,http://n2t.net/ark:/65665/ng49ca746b4-a326-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['biological', 'hormone', 'Pharmaceuticals; Drugs; Liquid']",['overall: 1 7/8 in x 3/8 in; 4.7625 cm x .9525 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399486815-1643399518585-1,Peristaltine Ciba,,http://n2t.net/ark:/65665/ng49ca746a5-597b-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Pharmaceuticals; Drugs; Liquid']",['overall: 2 5/8 in x 1 3/8 in x 7/8 in; 6.6675 cm x 3.4925 cm x 2.2225 cm'],,['Medicine and Science: Medicine'],
ld1-1643399486815-1643399519893-0,"Culver's Root, Fluid Extract of",,http://n2t.net/ark:/65665/ng49ca746a5-7cd1-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Pharmaceutical', ""Culver's Root, Fluid Extract of; Pharmaceutical; Pharmaceuticals; Drugs; Liquid""]",,"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399067437-1,"Saccharin Sodium Merck U S P, 1 Oz",,http://n2t.net/ark:/65665/ng49ca746b3-6482-704b-e053-15f76fa0b4fa,"['Reid Drugstore', 'Merck and Company']","['pharmaceutical', '?; Pharmaceuticals; Drugs']",['overall: 3 3/8 in x 1 7/8 in; 8.5725 cm x 4.7625 cm'],"['United States: New Jersey, Rahway']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785797-0,"Ephedrine Compound, Inhalant No. 20",,http://n2t.net/ark:/65665/ng49ca746a5-39d8-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Ephedrine', 'pharmaceutical', 'Ephedrine; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 2 3/4 in x 1 5/8 in; 6.985 cm x 4.1275 cm'],"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399105296-0,Black Boned White Chicken Pill,1988,http://n2t.net/ark:/65665/ng49ca746a9-bab1-704b-e053-15f76fa0b4fa,,"['Patent Medicine, Box of', 'Patent Medicine, Box of; Pharmaceuticals; Bolus']","['black-bone chicken (overall material)', 'ginseng (overall material)', 'gold (overall color)', 'red (overall color)', 'black (overall color)', 'overall: 4.2 cm x 4.2 cm x 4.2 cm; 1 5/8 in x 1 5/8 in x 1 5/8 in']",,['Medicine and Science: Pharmacy'],
ld1-1643398912743-1643398926985-0,"Humulin N, NPH",before 1995,http://n2t.net/ark:/65665/ng49ca746ad-8db3-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['pharmaceutical', 'biological', 'insulin']","['human insulin (drug active ingredients)', 'overall: 3 1/4 in x 1 1/4 in x 1 3/8 in; 8.255 cm x 3.175 cm x 3.4925 cm', 'overall: 1 5/16 in x 2 7/8 in x 1 5/16 in; 3.33375 cm x 7.3025 cm x 3.33375 cm']","['United States: Indiana, Indianapolis']","['Medicine and Science: Medicine', 'Health & Medicine', 'Biotechnology and Genetics', 'Recombinant Pharmaceuticals', 'Science & Mathematics', 'Diabetes']",
ld1-1643399055209-1643399080558-0,"Morton Salt Tablets, 10 Grain, 100",c. 1976,http://n2t.net/ark:/65665/ng49ca746a5-8fbf-704b-e053-15f76fa0b4fa,['Morton - Norwich Products'],"['otc preparation', '?; Patent Medicines; Drugs']",['overall: 3 1/8 in x 1 1/2 in; 7.9375 cm x 3.81 cm'],"['United States: New York, Norwich', 'United States: Illinois, Chicago']","['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643399134763-1643399178550-1,Equanitrate,1959-01-06,http://n2t.net/ark:/65665/ng49ca746aa-a37f-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Drugs']","['pentaerythritol tetranitrate, 10 mg per tablet (drug active ingredients)', 'meprobamate, 200 mg per tablet (drug active ingredients)', 'overall: 2 7/8 in x 1 1/4 in; 7.3025 cm x 3.175 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],['Georgetown Pharmacy']
ld1-1643398775873-1643398780334-0,"Emetine Hydrochloride, 1/2 Gr.",,http://n2t.net/ark:/65665/ng49ca746a5-6049-704b-e053-15f76fa0b4fa,['Abbott Laboratories'],"['pharmaceutical', 'Pharmaceuticals; Drugs; Liquid']","['box: 3 3/8 in x 3 1/2 in x 3/4 in; 8.5725 cm x 8.89 cm x 1.905 cm', 'ampoule, each: 2 3/4 in x 1/2 in; 6.985 cm x 1.27 cm']","['United States: Illinois, Chicago']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785255-1,"Hydrastine with Bismuth, Liquor No. 62, One Pint",ca 1927,http://n2t.net/ark:/65665/ng49ca746a5-33f1-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Hydrastine with Bismuth', 'pharmaceutical', 'Hydrastine with Bismuth; Pharmaceuticals; Drugs; Liquid']","['hydrastine alkaloid, 3/5 gr./fl.oz.; bismuth and sodium tartrate, 12 grs./fl.oz. (drug active ingredients)', 'overall: 8 in x 2 7/8 in; 20.32 cm x 7.3025 cm']","['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643399549356-1643399597889-0,Torsion Balance,1919,http://n2t.net/ark:/65665/ng49ca746a1-a026-704b-e053-15f76fa0b4fa,['Torsion Balance Company'],['Torsion Balance'],"['overall: 6 3/8 in x 12 1/2 in x 5 1/4 in; 16.1925 cm x 31.75 cm x 13.335 cm', 'overall: 6 1/2 in x 12 1/2 in x 5 1/2 in; 16.51 cm x 31.75 cm x 13.97 cm']","['United States: New Jersey, Jersey City']",['Medicine and Science: Chemistry'],['Weights & Measures']
ld1-1643398986850-1643398997764-0,jar,1700 - 1799,http://n2t.net/ark:/65665/ng49ca746a8-ab97-704b-e053-15f76fa0b4fa,,"['Jar', 'Jar; Pharmaceutical Container']","['ceramic (overall material)', 'overall: 14 cm x 8.5 cm; 5 1/2 in x 3 3/8 in']",,"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643398775873-1643398785228-1,Barbital (Acid Diethylbarbituric) Veronal,,http://n2t.net/ark:/65665/ng49ca746b3-b628-704b-e053-15f76fa0b4fa,['Merck and Company'],['pharmaceutical'],,"['United States: New Jersey, Rahway']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398784987-1,"Colchicum Corm (Colchicum Autumnale), Powdered, U.S.P. No. 30, For Percolation",ca 1922,http://n2t.net/ark:/65665/ng49ca746a6-d6c5-704b-e053-15f76fa0b4fa,"['Gilpin, Langdon and Company']","['Crude Drug', 'pharmaceutical', 'crude drug', 'Crude Drug; Materia Medica; Drugs; Vegetable']","['colchicum corm (overall material)', 'overall: 4 1/8 in x 3 1/4 in x 3 1/4 in; 10.4775 cm x 8.255 cm x 8.255 cm']","['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096455-1,"Crotalus, Mm",,http://n2t.net/ark:/65665/ng49ca746a9-87f5-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['rattlesnake (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398778336-2,Oil of Rose Geranium,1883,http://n2t.net/ark:/65665/ng49ca746b3-97b3-704b-e053-15f76fa0b4fa,['McKesson and Robbins'],"['pharmaceutical', 'pharmaceuticals, group of', 'Pharmaceutical; Rose Geranium, Oil of; Pharmaceuticals; Drugs; Liquid']",,"['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096419-0,"Argentum Nitricum, 40M",,http://n2t.net/ark:/65665/ng49ca746a9-7b32-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['lunar caustic (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643399549356-1643399596587-0,Analytical Balance,ca. 1890,http://n2t.net/ark:/65665/ng49ca746a0-e6ae-704b-e053-15f76fa0b4fa,['Queen and Company'],"['analytical balance', 'Balances']",['case: 17 in x 9 in x 17 in; 43.18 cm x 22.86 cm x 43.18 cm'],"['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Chemistry'],['Weights & Measures']
ld1-1643398775873-1643398788562-0,Bilival,,http://n2t.net/ark:/65665/ng49ca746a5-542c-704b-e053-15f76fa0b4fa,,"['Pharmaceutical', 'pharmaceutical', 'Pharmaceutical; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 1/4 in x 1 7/8 in x 1 in; 8.255 cm x 4.7625 cm x 2.54 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997288-0,SP SAL CRUD,18th century,http://n2t.net/ark:/65665/ng49ca746a8-80f4-704b-e053-15f76fa0b4fa,,"['bottle', 'bottle; PHARMACEUTICAL CONTAINER']","['glass (overall material)', 'paint (overall material)', 'colorless (overall color)', 'white (overall color)', 'blue (overall color)', 'black (overall color)', 'yellow (overall color)', 'red (overall color)', 'hand blown (overall production method/technique)', 'rococo (overall stlye)', 'overall: 10.5 cm x 4.8 cm x 4.8 cm; 4 1/8 in x 1 7/8 in x 1 7/8 in']",['Germany'],"['Medicine and Science: Medicine', 'European Apothecary', 'Health & Medicine', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096463-0,"Fagopyrum, Cm",,http://n2t.net/ark:/65665/ng49ca746a9-9074-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['buckwheat (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398789770-1,Thorazine Suppositories 100mg,,http://n2t.net/ark:/65665/ng49ca746a5-6680-704b-e053-15f76fa0b4fa,"['Smith, Kline & French Laboratories']","['Hydrochloride Chlorpromazine Hydrochloride', 'pharmaceutical', 'Hydrochloride Chlorpromazine Hydrochloride; Pharmaceuticals; Drugs; Liquid']",['overall: 2 1/8 in x 4 1/2 in x 5/8 in; 5.3975 cm x 11.43 cm x 1.5875 cm'],"['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643399014870-0,Amytal Sodium Pulvules,,http://n2t.net/ark:/65665/ng49ca746ae-2150-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],['pharmaceutical'],['overall: 3 in x 1 5/8 in x 1 1/8 in; 7.62 cm x 4.1275 cm x 2.8575 cm'],"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398996945-0,"Gynben, 24 Inserts",,http://n2t.net/ark:/65665/ng49ca746a9-8ff3-704b-e053-15f76fa0b4fa,,"['Pharmaceutical', 'contraceptive, vaginal suppositories', 'pharmaceutical', 'Pharmaceutical; Pharmaceutical; Tablet Inserts']","['diiodohydroxyguin 100mg (overall material)', 'sulfadiazine 500mg. (overall material)', 'diethylstibestrol 0.1 mg. (overall material)', 'white (overall color)', 'average spatial: 2.3 cm x 21.4 cm x 2.3 cm; 7/8 in x 8 7/16 in x 7/8 in', 'overall: 7/8 in x 8 3/8 in x 2 3/8 in; 2.2225 cm x 21.2725 cm x 6.0325 cm']","['United States: Texas, Houston']",['Medicine and Science: Medicine'],"[""Women's Health"", 'Birth Control/Contraception']"
ld1-1643399055209-1643399105290-0,Tabellae Anorethidrani Dipropionatis Oral Contraceptive,1988,http://n2t.net/ark:/65665/ng49ca746b4-5ad0-704b-e053-15f76fa0b4fa,,"['pharmaceuticals, pack of', 'contraceptive, oral', 'pharmaceuticals, pack of; Pharmaceuticals; Contraceptives; Oral Contraceptives; Tablets']","['norethindron, 7.5 mg (drug active ingredients)', 'caffeine, 20 mg. (drug active ingredients)', 'overall: 8.3 cm x 3.5 cm x .4 cm; 3 9/32 in x 1 3/8 in x 5/32 in', 'overall, pill pack: 3 3/8 in x 1 3/8 in x 1/8 in; 8.5725 cm x 3.4925 cm x .3175 cm', 'overall, instruction sheets: 5 in x 3 1/2 in; 12.7 cm x 8.89 cm']",['China'],"['Medicine and Science: Medicine', 'Health & Medicine', 'Birth Control']","['Birth Control/Contraception', ""Women's Health""]"
ld1-1643398775873-1643398785264-0,"Elixir Buchu, Juniper and Potassium Acetate, 4 Fl.Oz.",ca 1927,http://n2t.net/ark:/65665/ng49ca746a5-36a9-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Buchu Juniper and Potassium Acetate', 'pharmaceutical', 'Buchu Juniper and Potassium Acetate; Pharmaceuticals; Drugs; Liquid']",['overall: 5 in x 2 3/8 in x 1 5/8 in; 12.7 cm x 6.0325 cm x 4.1275 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398783632-2,"Cornus Sericea, 199",,http://n2t.net/ark:/65665/ng49ca746a9-7c91-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical']","['silky cornel (overall material)', 'overall: 11.4 cm x 3.5 cm x 3.4 cm; 4 1/2 in x 1 3/8 in x 1 11/32 in']",,['Medicine and Science: Pharmacy'],
ld1-1643398775873-1643398783712-2,Potassium Ferrocyanide,,http://n2t.net/ark:/65665/ng49ca746a9-4f72-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Chips']","['potassium ferrocyanide (overall material)', 'yellow (overall color)', 'overall: 11 cm x 5.3 cm; 4 11/32 in x 2 3/32 in']",,['Medicine and Science: Medicine'],
ld1-1643399486815-1643399518816-1,Dover's Powder,,http://n2t.net/ark:/65665/ng49ca746a5-5ac2-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall: 5 1/8 in x 2 1/2 in; 13.0175 cm x 6.35 cm'],,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399184193-1,"Zocar, 80mg",,http://n2t.net/ark:/65665/ng49ca746ad-8741-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 3 1/4 in x 2 1/2 in x 2 1/4 in; 8.255 cm x 6.35 cm x 5.715 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997740-1,SEM: CYDONIOR,1790-1810,http://n2t.net/ark:/65665/ng49ca746a8-7b09-704b-e053-15f76fa0b4fa,,"['jar', 'jar; Pharmaceutical Container']","['ceramic (overall material)', 'overall: 16.2 cm x 11.2 cm; 6 3/8 in x 4 7/16 in']",['Germany'],"['Medicine and Science: Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096250-1,Borax 1000,,http://n2t.net/ark:/65665/ng49ca746ad-72de-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Pellets']",['overall: 4.7 cm x 1.3 cm; 1 27/32 in x 1/2 in'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096513-0,Ram sull ?,,http://n2t.net/ark:/65665/ng49ca746ad-6090-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']",['overall: 5.7 cm x 1.7 cm; 2 1/4 in x 21/32 in'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399076445-0,Atralose,,http://n2t.net/ark:/65665/ng49ca746a0-e14c-704b-e053-15f76fa0b4fa,"['Chilcott Laboratories, Inc.']","['pharmaceutical', 'Pharmaceutical', 'Drugs']","['overall: 7.5 cm x 3.4 cm x 3.5 cm; 2 15/16 in x 1 5/16 in x 1 3/8 in', 'overall: 3 in x 1 3/8 in x 1 3/8 in; 7.62 cm x 3.4925 cm x 3.4925 cm']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785310-0,Cerate of Lead Subacetate,1928,http://n2t.net/ark:/65665/ng49ca746a8-897d-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Lead Subacetate, Cerate of', 'pharmaceutical', 'Lead Subacetate, Cerate of; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 1/2 in x 1 7/8 in x 1 7/8 in; 8.89 cm x 4.7625 cm x 4.7625 cm'],"['United States: Michigan, Detroit', 'United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398787038-0,Dr Wilcox's Tablets for Pressure Anaesthesia,,http://n2t.net/ark:/65665/ng49ca746a5-6ed7-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'anesthesia', 'cocaine hydrochlorate', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall as stored: 1/2 in x 1 1/4 in x 2 in; 1.27 cm x 3.175 cm x 5.08 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998048-0,"Prescription Label, Adler Apotheke von F. W. Weber",ca 1840,http://n2t.net/ark:/65665/ng49ca746ad-1a03-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)', 'overall: 16.1 cm x 5.5 cm; 6 5/16 in x 2 3/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1679129429044-1679129447793-0,Oil Mustard Synthetic,,http://n2t.net/ark:/65665/ng49ca783c4-7270-7e84-e053-15f76fa05eb7,['Dodge & Olcott Company'],['pharmaceutical'],,,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096476-1,"Lachesis, 41M",,http://n2t.net/ark:/65665/ng49ca746a9-701e-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['snake (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643399414441-1643399436525-0,Oil Cardamon,,http://n2t.net/ark:/65665/ng49ca746aa-7598-704b-e053-15f76fa0b4fa,['Magnus & Lauer'],"['pharmaceutical', 'Carolamon Oil; Pharmaceuticals; Drugs; Liquid']","['essential oils (overall active ingredients)', 'vanilla beans (overall active ingredients)', 'alcohol 8% (overall active ingredients)', 'overall: 6.3 cm x 7 cm; 2 1/2 in x 2 3/4 in', 'overall: 3 3/4 in x 1 3/4 in; 9.525 cm x 4.445 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998129-0,"Prescription Label, Schwanen Apoteheke im Barmen",1849-12-29,http://n2t.net/ark:/65665/ng49ca746b2-9a44-704b-e053-15f76fa0b4fa,,['prescription label'],,,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399414441-1643399469286-1,Nakamo Bell,,http://n2t.net/ark:/65665/ng49ca746a5-9f7d-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Pharmaceutical; Drugs; Non-Liquid']","['outer envelope: 3 5/8 in x 6 1/2 in x 1/4 in; 9.2075 cm x 16.51 cm x .635 cm', 'envelope: 2 1/8 in x 2 1/8 in x 1/4 in; 5.3975 cm x 5.3975 cm x .635 cm']",,['Medicine and Science: Medicine'],
ld1-1643399486815-1643399513127-1,"Digitalin and Strychnine, Hypodermic Tablets",,http://n2t.net/ark:/65665/ng49ca746ad-9c03-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 2 5/8 in x 1/4 in; 6.6675 cm x .635 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398789777-1,"Furadantin, 50 mg.",,http://n2t.net/ark:/65665/ng49ca746a5-937e-704b-e053-15f76fa0b4fa,['Eaton Labs'],"['Nitrofurantoin', 'pharmaceutical', 'Nitrofurantoin; Patent Medicines; Drugs; Non-Liquid']","['box: 1 in x 2 1/4 in x 1 in; 2.54 cm x 5.715 cm x 2.54 cm', 'bottle: 2 1/8 in x 3/4 in; 5.3975 cm x 1.905 cm']","['United States: New York, Norwich']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398783722-0,"Scutellaria, 0",1975,http://n2t.net/ark:/65665/ng49ca746a9-7c69-704b-e053-15f76fa0b4fa,['Boericke & Tafel'],"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Liquid']","['blue pimpernel (overall material)', 'brown (overall color)', 'overall: 9 3/4 in x 3 1/8 in x 3 1/8 in; 24.765 cm x 7.9375 cm x 7.9375 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998110-1,"Prescription Label, Apotheke in Solingen von G. Brinck",,http://n2t.net/ark:/65665/ng49ca746ad-0cdc-704b-e053-15f76fa0b4fa,,['prescription label'],,,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398986850-1643399013840-1,Procaine Penicillin,1935 - 1951,http://n2t.net/ark:/65665/ng49ca746a9-d24a-704b-e053-15f76fa0b4fa,,"['Biological', 'biological', 'antibiotic', 'antibiotic, veterinary', 'Biological; Pharmaceuticals; Antibiotic; Veterinary Product; Infusion']","['procaine penicillin g (overall material)', 'cream (overall color)', 'average spatial: 3 cm x 6 cm x 3 cm; 1 3/16 in x 2 3/8 in x 1 3/16 in', 'overall: 1 1/8 in x 2 1/2 in x 1 1/8 in; 2.8575 cm x 6.35 cm x 2.8575 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998046-0,"Prescription Label, Adler Apotheke von F. W. Weber",ca 1840,http://n2t.net/ark:/65665/ng49ca746ad-1a00-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)', 'overall: 16.5 cm x 5.8 cm; 6 1/2 in x 2 5/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398775873-1643398783269-0,"Causticum, 6 X",1975,http://n2t.net/ark:/65665/ng49ca746a9-9cbc-704b-e053-15f76fa0b4fa,['Boericke & Tafel'],"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Tablet Triturates']","['potassium hydrate (overall material)', 'white (overall color)', 'overall: 12.2 cm x 4.3 cm x 4.3 cm; 4 13/16 in x 1 11/16 in x 1 11/16 in']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
